,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,has_pool,has_remodel,price_per_sqft,neighborhood_price_high,neighborhood_price_low,housing_stock
44,1378,905102170,20,RL,70.0,11200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,2.0,906.0,0.0,0.0,134.0,1040.0,GasA,5,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1965.0,Unf,1.0,384.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,2,2008,WD ,129500,0,0,124.51923076923077,0,0,4
45,1537,909281110,70,RL,100.0,9670,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3.0,2.0,No,1.0,210.0,0.0,0.0,398.0,608.0,GasA,3,1,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,Typ,2,4.0,Detchd,1935.0,Fin,2.0,786.0,2.0,3.0,1.0,0,0,207,0,0,None,None,0,6,2008,WD ,257076,0,1,137.25360384410038,0,0,3
46,905,909101140,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,408.0,3.0,420.0,156.0,984.0,GasA,5,1,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,Min2,0,,Detchd,1977.0,Unf,2.0,660.0,3.0,3.0,1.0,0,68,0,0,0,None,None,0,7,2009,WD ,117000,0,1,72.9426433915212,0,1,4
47,1532,909275050,70,RL,60.0,7200,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4.0,3.0,No,0.0,0.0,0.0,0.0,776.0,776.0,GasA,3,1,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,Typ,1,4.0,Attchd,1931.0,RFn,1.0,270.0,3.0,3.0,,0,0,112,0,0,MnPrv,None,0,2,2008,WD ,149000,0,1,99.20106524633822,0,0,3
48,132,534475100,20,RL,80.0,9920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3.0,3.0,No,2.0,354.0,1.0,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,Typ,0,,Attchd,1954.0,RFn,1.0,280.0,3.0,3.0,1.0,0,0,164,0,0,MnPrv,None,0,2,2010,WD ,128000,0,0,120.41392285983066,0,0,5
49,1078,528188090,160,RL,36.0,2448,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,No,0.0,0.0,0.0,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,,BuiltIn,2003.0,RFn,2.0,474.0,3.0,3.0,1.0,0,27,0,0,0,None,None,0,10,2008,WD ,155000,0,1,95.3259532595326,0,0,4
50,2511,533221080,160,FV,,2998,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4.0,3.0,No,5.0,353.0,0.0,0.0,403.0,756.0,GasA,5,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,,Detchd,2000.0,Unf,2.0,440.0,3.0,3.0,1.0,0,32,0,0,0,None,None,0,6,2006,WD ,166000,0,0,108.9238845144357,0,0,4
51,912,909250220,50,RL,65.0,7804,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,No,3.0,622.0,0.0,0.0,500.0,1122.0,GasA,3,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3.0,Detchd,1981.0,Unf,2.0,576.0,3.0,3.0,1.0,431,44,0,0,0,MnPrv,None,0,12,2009,WD ,135000,0,1,68.14740030287733,0,1,2
52,2351,527356020,60,RL,80.0,16692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4.0,3.0,No,3.0,790.0,1.0,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3.0,Attchd,1978.0,RFn,2.0,564.0,3.0,3.0,1.0,0,112,0,0,440,MnPrv,TenC,2000,7,2006,WD ,250000,1,0,89.79885057471265,0,0,3
53,330,923226250,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,176.0,0.0,0.0,370.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,,None,None,None,0.0,0.0,0.0,,1.0,200,26,0,0,0,None,None,0,3,2010,WD ,76000,0,0,69.59706959706959,0,1,1
54,2586,535305120,20,RL,75.0,10170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3.0,3.0,No,0.0,0.0,0.0,0.0,216.0,216.0,GasA,3,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4.0,Attchd,1951.0,Unf,2.0,400.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,6,2006,WD ,155000,0,0,98.41269841269842,0,0,5
55,224,905106140,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3.0,3.0,No,4.0,371.0,0.0,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,,Attchd,1969.0,Fin,1.0,299.0,3.0,3.0,1.0,379,36,0,0,0,MnPrv,None,0,3,2010,WD ,158000,0,0,116.86390532544378,0,0,4
56,98,533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,368.0,4.0,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,3.0,3.0,1.0,0,172,0,0,0,None,None,0,2,2010,WD ,149500,0,1,124.58333333333333,0,0,4
57,2565,534479300,20,RL,82.0,9888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,3.0,486.0,0.0,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,,Attchd,1954.0,Unf,1.0,240.0,3.0,3.0,1.0,0,0,160,0,0,MnPrv,None,0,3,2006,WD ,121000,0,1,129.27350427350427,0,0,5
58,1934,535304170,20,RL,68.0,7942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,2.0,85.0,4.0,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,,Attchd,1953.0,Fin,1.0,293.0,3.0,3.0,1.0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,136000,0,0,130.76923076923077,0,0,5
59,997,527107010,60,RL,,15038,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,No,2.0,138.0,0.0,0.0,778.0,916.0,GasA,4,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3.0,Attchd,1996.0,Fin,2.0,386.0,3.0,3.0,1.0,168,84,0,0,0,None,None,0,11,2008,WD ,173000,0,0,105.74572127139365,0,0,4
60,64,528382020,60,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4.0,3.0,No,5.0,524.0,0.0,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4.0,Attchd,1999.0,Fin,3.0,671.0,3.0,3.0,1.0,132,57,0,0,0,None,None,0,4,2010,WD ,290000,0,1,127.7533039647577,0,0,2
61,1799,528458130,60,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,Av,5.0,64.0,0.0,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4.0,BuiltIn,2007.0,Fin,2.0,550.0,3.0,3.0,1.0,208,364,0,0,0,None,None,0,8,2007,New,303477,0,0,116.27471264367816,0,0,4
62,230,905109170,20,RL,,20062,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4.0,3.0,Gd,4.0,1092.0,0.0,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3.0,Attchd,1977.0,RFn,2.0,690.0,3.0,3.0,1.0,496,0,0,0,0,None,None,0,4,2010,WD ,270000,0,1,182.0633850303439,1,0,2
63,1295,902109160,50,RM,81.0,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3.0,3.0,No,2.0,360.0,0.0,0.0,576.0,936.0,GasA,4,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4.0,Detchd,1920.0,Unf,1.0,225.0,2.0,2.0,0.0,0,0,236,0,0,None,None,0,6,2008,WD ,122250,0,1,70.25862068965517,0,1,4
64,638,535178120,20,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,No,2.0,172.0,1.0,483.0,727.0,1382.0,GasA,4,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,,Attchd,1955.0,Unf,1.0,350.0,3.0,3.0,1.0,280,0,0,0,0,GdWo,None,0,7,2009,WD ,153000,0,0,110.70911722141824,0,0,5
65,2278,923202134,20,RL,70.0,8402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,4.0,206.0,0.0,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,,None,None,None,0.0,0.0,0.0,,1.0,0,30,0,0,0,None,None,0,12,2007,New,147000,0,0,131.25,0,0,3
66,2202,909252150,70,RL,63.0,4000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,No,5.0,246.0,0.0,0.0,285.0,531.0,GasA,3,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4.0,Detchd,1930.0,Unf,1.0,216.0,3.0,3.0,1.0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,148500,0,1,135.24590163934425,0,0,3
67,2833,908188150,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4.0,3.0,No,0.0,0.0,0.0,0.0,976.0,976.0,GasA,5,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,3.0,3.0,1.0,0,40,0,0,0,None,None,0,4,2006,WD ,130000,0,0,76.11241217798595,0,1,4
68,1707,528150040,20,RL,94.0,13615,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5.0,3.0,Gd,0.0,0.0,0.0,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4.0,Attchd,2006.0,Fin,3.0,843.0,3.0,3.0,1.0,158,105,0,0,0,None,None,0,6,2007,WD ,372000,0,0,206.43729189789124,1,0,4
69,2428,528228565,120,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4.0,3.0,Gd,5.0,16.0,0.0,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4.0,Attchd,2005.0,Fin,2.0,440.0,3.0,3.0,1.0,142,20,0,0,0,None,None,0,4,2006,WD ,213490,0,0,141.75962815405046,0,0,1
70,242,905453080,20,RL,44.0,17485,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4.0,3.0,Gd,5.0,1346.0,0.0,0.0,162.0,1508.0,GasA,5,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3.0,Attchd,2009.0,RFn,2.0,572.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,1,2010,Con,308030,0,1,204.26392572944297,1,0,4
71,1564,914453045,20,RL,,23730,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5.0,3.0,Mn,5.0,700.0,0.0,0.0,1140.0,1840.0,GasA,5,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,,Attchd,1996.0,Fin,3.0,786.0,3.0,3.0,1.0,0,46,192,0,0,None,None,0,9,2008,WD ,300000,0,1,147.63779527559055,0,0,3
72,2613,535403150,20,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,Mn,4.0,655.0,0.0,0.0,0.0,655.0,GasA,5,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2.0,BuiltIn,1954.0,Fin,2.0,539.0,3.0,3.0,1.0,0,0,192,0,0,None,None,0,7,2006,WD ,159500,0,0,133.58458961474037,0,0,5
73,2832,908188140,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4.0,3.0,No,0.0,0.0,0.0,0.0,970.0,970.0,GasA,5,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,3.0,3.0,1.0,0,40,0,0,0,None,None,0,4,2006,WD ,137500,0,0,80.45640725570509,0,1,4
74,2459,528439030,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4.0,3.0,Av,0.0,0.0,0.0,0.0,1616.0,1616.0,GasA,5,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,,Attchd,2005.0,RFn,3.0,834.0,3.0,3.0,1.0,208,59,0,0,0,None,None,0,4,2006,WD ,232000,0,0,143.56435643564356,0,0,4
75,1360,903452025,30,RM,,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3.0,3.0,No,0.0,0.0,0.0,0.0,768.0,768.0,GasA,3,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,,Detchd,1930.0,Unf,2.0,440.0,3.0,3.0,0.0,0,0,84,0,0,None,None,0,7,2008,WD ,93850,0,1,122.20052083333333,0,0,3
76,2723,905200380,30,RL,,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,3.0,No,0.0,0.0,0.0,0.0,872.0,872.0,GasA,2,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4.0,Detchd,1924.0,Unf,1.0,322.0,2.0,2.0,0.0,0,0,116,0,0,None,None,0,4,2006,WD ,105000,0,1,120.41284403669725,0,0,4
77,1350,903235100,30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,0.0,0.0,0.0,0.0,520.0,520.0,GasA,2,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,,Detchd,1920.0,Unf,1.0,240.0,2.0,3.0,1.0,49,0,87,0,0,None,None,0,5,2008,WD ,68500,0,1,131.73076923076923,0,0,3
78,136,535106190,90,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,No,2.0,443.0,0.0,0.0,662.0,1105.0,GasA,3,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,,Detchd,1960.0,Unf,2.0,480.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,1,2010,WD ,154300,0,0,67.85400175901495,0,1,5
79,2235,910201050,50,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3.0,1.0,No,0.0,0.0,0.0,0.0,936.0,936.0,GasA,5,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,,None,None,None,0.0,0.0,0.0,,0.0,0,0,0,176,0,None,None,0,9,2007,WD ,129850,0,1,81.105559025609,0,1,3
80,1993,902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,3.0,168.0,0.0,0.0,448.0,616.0,GasA,5,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,,Detchd,1920.0,Unf,2.0,480.0,2.0,2.0,1.0,280,0,143,0,0,None,None,0,6,2007,WD ,114000,0,1,92.53246753246754,0,0,4
81,367,527214050,20,RL,63.0,17423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5.0,3.0,No,5.0,1904.0,0.0,0.0,312.0,2216.0,GasA,5,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4.0,Attchd,2009.0,Fin,3.0,1166.0,3.0,3.0,1.0,0,60,0,0,0,None,None,0,7,2009,New,501837,0,1,224.636078782453,1,0,2
82,1309,902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,Mn,0.0,0.0,0.0,0.0,876.0,876.0,GasA,4,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4.0,Detchd,1949.0,Unf,3.0,720.0,3.0,3.0,1.0,418,0,194,0,0,None,None,0,6,2008,WD ,153900,0,1,108.6864406779661,0,0,4
83,402,527425110,20,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,No,4.0,240.0,0.0,0.0,624.0,864.0,GasA,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1986.0,Unf,2.0,576.0,3.0,3.0,1.0,200,0,0,0,0,GdWo,None,0,7,2009,WD ,130000,0,1,150.46296296296296,0,0,5
84,1592,923203140,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5.0,3.0,No,5.0,864.0,0.0,0.0,325.0,1189.0,GasA,5,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,,Attchd,1997.0,RFn,2.0,392.0,3.0,3.0,1.0,0,122,0,0,0,None,None,0,4,2008,WD ,160500,0,0,134.98738435660218,0,0,3
85,2409,528186110,120,RL,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5.0,4.0,No,5.0,415.0,0.0,0.0,1251.0,1666.0,GasA,5,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4.0,Attchd,2006.0,RFn,2.0,575.0,3.0,3.0,1.0,228,75,0,0,0,None,None,0,6,2006,New,310090,0,0,186.1284513805522,1,0,4
86,539,531371050,20,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4.0,3.0,No,5.0,833.0,0.0,0.0,343.0,1176.0,GasA,5,1,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,,Attchd,2003.0,RFn,2.0,555.0,3.0,3.0,1.0,0,41,0,0,0,None,None,0,8,2009,WD ,184900,0,0,154.08333333333334,1,0,3
87,1940,535327200,20,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,No,2.0,377.0,0.0,0.0,551.0,928.0,GasA,3,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,,Attchd,1956.0,Unf,1.0,252.0,3.0,3.0,1.0,261,0,156,0,0,None,None,0,6,2007,WD ,132000,0,1,142.24137931034483,0,0,5
88,588,534129370,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4.0,3.0,Mn,4.0,553.0,2.0,147.0,588.0,1288.0,GasA,3,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,2.0,Attchd,1969.0,RFn,2.0,502.0,3.0,3.0,1.0,312,11,0,0,0,None,Shed,650,8,2009,WD ,163000,0,0,122.0059880239521,0,0,3
89,96,533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4.0,3.0,Av,5.0,280.0,0.0,0.0,320.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,3.0,3.0,1.0,0,172,0,0,0,None,None,0,4,2010,ConLD,155000,0,0,129.16666666666666,0,0,4
